"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11",0.0107015457788347,0.00594530321046373,0.00951248513674197,0.0225921521997622,0.416171224732461,0.00356718192627824,0.00356718192627824,0.00713436385255648,0.00475624256837099,0.00713436385255648,0.00356718192627824,0.00475624256837099,0.014268727705113,0.0190249702734839,0.0737217598097503,0.0130796670630202,0.00475624256837099,0.00713436385255648,0.236623067776457,0.00475624256837099,0.0118906064209275,0.0190249702734839,0.00951248513674197,0.0808561236623068,0.00594530321046373
"12",0.00297029702970297,0.00693069306930693,0.00396039603960396,0.903960396039604,0.00594059405940594,0.00297029702970297,0.00792079207920792,0.00693069306930693,0.00396039603960396,0.00297029702970297,0.00297029702970297,0.00198019801980198,0.00198019801980198,0.00297029702970297,0.00297029702970297,0.00198019801980198,0.00198019801980198,0.00297029702970297,0.00594059405940594,0.00297029702970297,0.00396039603960396,0.00198019801980198,0.00495049504950495,0.00891089108910891,0.00297029702970297
"13",0.00594059405940594,0.00396039603960396,0.00297029702970297,0.893069306930693,0.00495049504950495,0.00693069306930693,0.0108910891089109,0.00792079207920792,0.00198019801980198,0.00198019801980198,0.0099009900990099,0.00495049504950495,0.00495049504950495,0.00297029702970297,0.00198019801980198,0.00297029702970297,0.00198019801980198,0.00297029702970297,0.00198019801980198,0.00396039603960396,0.00495049504950495,0.00396039603960396,0.00594059405940594,0.00396039603960396,0.00198019801980198
"14",0.00385356454720617,0.00385356454720617,0.00770712909441233,0.00578034682080925,0.00770712909441233,0.00770712909441233,0.00385356454720617,0.210019267822736,0.00578034682080925,0.00770712909441233,0.00770712909441233,0.649325626204239,0.00385356454720617,0.00578034682080925,0.00770712909441233,0.00578034682080925,0.00385356454720617,0.00385356454720617,0.00385356454720617,0.00385356454720617,0.00385356454720617,0.00578034682080925,0.00578034682080925,0.00770712909441233,0.0173410404624277
"15",0.00385356454720617,0.00578034682080925,0.00578034682080925,0.00385356454720617,0.00770712909441233,0.00578034682080925,0.00770712909441233,0.188824662813102,0.00578034682080925,0.00385356454720617,0.00963391136801541,0.670520231213873,0.00770712909441233,0.00385356454720617,0.00578034682080925,0.00770712909441233,0.00385356454720617,0.00770712909441233,0.00385356454720617,0.00385356454720617,0.00578034682080925,0.00770712909441233,0.00963391136801541,0.00385356454720617,0.00963391136801541
"16",0.00285714285714286,0.00571428571428571,0.00428571428571429,0.0242857142857143,0.00285714285714286,0.00571428571428571,0.0157142857142857,0.0171428571428571,0.0157142857142857,0.0442857142857143,0.321428571428571,0.0114285714285714,0.02,0.237142857142857,0.00857142857142857,0.0157142857142857,0.0228571428571429,0.00571428571428571,0.0185714285714286,0.00428571428571429,0.0542857142857143,0.114285714285714,0.00285714285714286,0.0142857142857143,0.01
"17",0.0018018018018018,0.0045045045045045,0.00630630630630631,0.0045045045045045,0.0036036036036036,0.0018018018018018,0.00540540540540541,0.0027027027027027,0.891891891891892,0.0045045045045045,0.00540540540540541,0.0036036036036036,0.00900900900900901,0.00810810810810811,0.0018018018018018,0.00540540540540541,0.0027027027027027,0.0027027027027027,0.0027027027027027,0.0045045045045045,0.00630630630630631,0.0126126126126126,0.0018018018018018,0.0018018018018018,0.0045045045045045
"18",0.0547195622435021,0.454172366621067,0.0738714090287278,0.0232558139534884,0.00957592339261286,0.0246238030095759,0.0300957592339261,0.00410396716826265,0.00410396716826265,0.00820793433652531,0.0218878248974008,0.00547195622435021,0.0259917920656635,0.0164158686730506,0.0246238030095759,0.00820793433652531,0.0533515731874145,0.0136798905608755,0.00957592339261286,0.00410396716826265,0.00683994528043776,0.0136798905608755,0.00683994528043776,0.0656634746922025,0.0369357045143639
"19",0.00255427841634738,0.0319284802043423,0.555555555555556,0.0344827586206897,0.0268199233716475,0.0127713920817369,0.0102171136653895,0.0102171136653895,0.016602809706258,0.00638569604086846,0.0140485312899106,0.0510855683269476,0.0357598978288633,0.0587484035759898,0.0268199233716475,0.00893997445721584,0.016602809706258,0.0153256704980843,0.0102171136653895,0.00766283524904215,0.00893997445721584,0.00510855683269476,0.0178799489144317,0.0127713920817369,0.00255427841634738
"20",0.821393523061825,0.00883218842001963,0.014720314033366,0.00785083415112856,0.0098135426889107,0.0098135426889107,0.00490677134445535,0.00883218842001963,0.00883218842001963,0.00196270853778214,0.00883218842001963,0.00196270853778214,0.00196270853778214,0.00883218842001963,0.0157016683022571,0.00490677134445535,0.00294406280667321,0.00294406280667321,0.00490677134445535,0.00490677134445535,0.0098135426889107,0.00883218842001963,0.00392541707556428,0.00490677134445535,0.0176643768400393
"21",0.521410579345088,0.00503778337531486,0.0125944584382872,0.00251889168765743,0.0113350125944584,0.00629722921914358,0.00377833753148615,0.00377833753148615,0.0125944584382872,0.00251889168765743,0.0188916876574307,0.00377833753148615,0.00755667506297229,0.0125944584382872,0.311083123425693,0.00503778337531486,0.0239294710327456,0.00251889168765743,0.00503778337531486,0.00503778337531486,0.0113350125944584,0.00251889168765743,0.00251889168765743,0.00251889168765743,0.00377833753148615
"22",0.0033955857385399,0.0033955857385399,0.0033955857385399,0.00509337860780985,0.0033955857385399,0.0033955857385399,0.00848896434634975,0.0033955857385399,0.0033955857385399,0.0033955857385399,0.0033955857385399,0.0033955857385399,0.0118845500848896,0.0169779286926995,0.00509337860780985,0.799660441426146,0.0696095076400679,0.00509337860780985,0.0033955857385399,0.0033955857385399,0.0101867572156197,0.00509337860780985,0.0067911714770798,0.0033955857385399,0.0118845500848896
"23",0.00199004975124378,0.00497512437810945,0.00298507462686567,0.00199004975124378,0.0149253731343284,0.0159203980099502,0.00696517412935323,0.00995024875621891,0.00497512437810945,0.804975124378109,0.0109452736318408,0.00895522388059702,0.00298507462686567,0.00497512437810945,0.00995024875621891,0.0109452736318408,0.00696517412935323,0.00597014925373134,0.00497512437810945,0.00298507462686567,0.0298507462686567,0.00696517412935323,0.00995024875621891,0.00199004975124378,0.0119402985074627
"24",0.00273473108477666,0.922515952597995,0.0100273473108478,0.00455788514129444,0.00273473108477666,0.00546946216955333,0.00455788514129444,0.00182315405651778,0.00273473108477666,0.00182315405651778,0.00273473108477666,0.00182315405651778,0.00273473108477666,0.00182315405651778,0.00182315405651778,0.00364630811303555,0.00273473108477666,0.00182315405651778,0.00273473108477666,0.00364630811303555,0.00273473108477666,0.00273473108477666,0.00455788514129444,0.00182315405651778,0.00364630811303555
"25",0.00925925925925926,0.0198412698412698,0.0145502645502645,0.0105820105820106,0.0383597883597884,0.0740740740740741,0.00661375661375661,0.0132275132275132,0.00661375661375661,0.00925925925925926,0.0224867724867725,0.580687830687831,0.00396825396825397,0.0238095238095238,0.00925925925925926,0.0185185185185185,0.0238095238095238,0.00793650793650794,0.0158730158730159,0.00661375661375661,0.00925925925925926,0.00396825396825397,0.0211640211640212,0.0211640211640212,0.0291005291005291
"26",0.0093984962406015,0.0225563909774436,0.0093984962406015,0.0093984962406015,0.0075187969924812,0.0056390977443609,0.018796992481203,0.37218045112782,0.0112781954887218,0.0131578947368421,0.0206766917293233,0.0056390977443609,0.0150375939849624,0.0075187969924812,0.0206766917293233,0.0225563909774436,0.0131578947368421,0.197368421052632,0.0093984962406015,0.0394736842105263,0.0432330827067669,0.0281954887218045,0.0864661654135338,0.0056390977443609,0.0056390977443609
"27",0.00656167979002625,0.0078740157480315,0.00393700787401575,0.0026246719160105,0.00918635170603675,0.00918635170603675,0.00393700787401575,0.00393700787401575,0.0026246719160105,0.0118110236220472,0.875328083989501,0.0026246719160105,0.0026246719160105,0.0026246719160105,0.005249343832021,0.005249343832021,0.005249343832021,0.0026246719160105,0.0026246719160105,0.005249343832021,0.005249343832021,0.00656167979002625,0.00918635170603675,0.0026246719160105,0.005249343832021
"28",0.0152671755725191,0.00381679389312977,0.00954198473282443,0.00572519083969466,0.00381679389312977,0.00954198473282443,0.00381679389312977,0.00572519083969466,0.0190839694656489,0.00572519083969466,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.849236641221374,0.00572519083969466,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00572519083969466,0.00572519083969466,0.00763358778625954,0.00763358778625954,0.00572519083969466,0.00381679389312977,0.00381679389312977
"29",0.0144787644787645,0.00193050193050193,0.00482625482625483,0.00675675675675676,0.00965250965250965,0.0028957528957529,0.00965250965250965,0.0135135135135135,0.00868725868725869,0.00579150579150579,0.0028957528957529,0.0444015444015444,0.00772200772200772,0.00193050193050193,0.0028957528957529,0.00193050193050193,0.00193050193050193,0.00386100386100386,0.00386100386100386,0.00386100386100386,0.00482625482625483,0.00386100386100386,0.00386100386100386,0.826254826254826,0.00772200772200772
"30",0.0022002200220022,0.0209020902090209,0.0066006600660066,0.0066006600660066,0.0253025302530253,0.0418041804180418,0.0099009900990099,0.0033003300330033,0.0132013201320132,0.0033003300330033,0.0187018701870187,0.0022002200220022,0.0088008800880088,0.0154015401540154,0.0044004400440044,0.0044004400440044,0.0022002200220022,0.775577557755776,0.0033003300330033,0.0044004400440044,0.0055005500550055,0.011001100110011,0.0033003300330033,0.0055005500550055,0.0022002200220022
"31",0.00255754475703325,0.00383631713554987,0.00255754475703325,0.00639386189258312,0.00255754475703325,0.00383631713554987,0.00255754475703325,0.00255754475703325,0.00255754475703325,0.00255754475703325,0.00383631713554987,0.00383631713554987,0.00255754475703325,0.00383631713554987,0.00255754475703325,0.921994884910486,0.00255754475703325,0.0051150895140665,0.00255754475703325,0.00255754475703325,0.00383631713554987,0.00383631713554987,0.00383631713554987,0.00255754475703325,0.00255754475703325
"32",0.00301204819277108,0.00451807228915663,0.00301204819277108,0.00451807228915663,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.908132530120482,0.00301204819277108,0.00602409638554217,0.00451807228915663,0.00301204819277108,0.00602409638554217,0.00301204819277108,0.00301204819277108,0.00451807228915663,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00301204819277108,0.00602409638554217,0.00753012048192771
"33",0.0029382957884427,0.0019588638589618,0.0019588638589618,0.0029382957884427,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0039177277179236,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.0029382957884427,0.0019588638589618,0.0019588638589618,0.0019588638589618,0.948090107737512
"34",0.223357664233577,0.00583941605839416,0.00437956204379562,0.00291970802919708,0.0072992700729927,0.00437956204379562,0.0116788321167883,0.00437956204379562,0.00583941605839416,0.0072992700729927,0.00291970802919708,0.00291970802919708,0.00291970802919708,0.0072992700729927,0.00875912408759124,0.00291970802919708,0.00291970802919708,0.00583941605839416,0.170802919708029,0.00291970802919708,0.00583941605839416,0.496350364963504,0.00291970802919708,0.00437956204379562,0.00291970802919708
"35",0.0112994350282486,0.153954802259887,0.00847457627118644,0.00847457627118644,0.0169491525423729,0.0155367231638418,0.0310734463276836,0.248587570621469,0.00423728813559322,0.00564971751412429,0.00706214689265537,0.0127118644067797,0.0790960451977401,0.0635593220338983,0.00282485875706215,0.214689265536723,0.0353107344632768,0.00988700564971751,0.00282485875706215,0.00706214689265537,0.00706214689265537,0.0169491525423729,0.00847457627118644,0.0112994350282486,0.0169491525423729
"36",0.00358744394618834,0.00179372197309417,0.00269058295964126,0.921076233183856,0.00179372197309417,0.00448430493273543,0.00179372197309417,0.00448430493273543,0.00179372197309417,0.00179372197309417,0.00358744394618834,0.00538116591928251,0.00179372197309417,0.00179372197309417,0.00448430493273543,0.0062780269058296,0.00358744394618834,0.00538116591928251,0.00179372197309417,0.00358744394618834,0.00358744394618834,0.00358744394618834,0.00269058295964126,0.00179372197309417,0.00538116591928251
"37",0.0023121387283237,0.0127167630057803,0.00809248554913295,0.0069364161849711,0.00578034682080925,0.0092485549132948,0.00578034682080925,0.00578034682080925,0.0023121387283237,0.0184971098265896,0.015028901734104,0.0092485549132948,0.0046242774566474,0.00809248554913295,0.8,0.00346820809248555,0.0069364161849711,0.0046242774566474,0.0023121387283237,0.0046242774566474,0.0023121387283237,0.0184971098265896,0.00346820809248555,0.0289017341040462,0.0104046242774566
"38",0.00499001996007984,0.00898203592814371,0.00798403193612774,0.0339321357285429,0.00399201596806387,0.0229540918163673,0.00698602794411178,0.00598802395209581,0.00399201596806387,0.00598802395209581,0.00199600798403194,0.00499001996007984,0.00399201596806387,0.00798403193612774,0.00399201596806387,0.0159680638722555,0.00598802395209581,0.816367265469062,0.00598802395209581,0.00199600798403194,0.00199600798403194,0.00898203592814371,0.00798403193612774,0.00399201596806387,0.00199600798403194
"39",0.00246913580246914,0.0037037037037037,0.930864197530864,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.0037037037037037,0.0037037037037037,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.00246913580246914,0.0037037037037037,0.00493827160493827,0.00246913580246914,0.00246913580246914,0.0037037037037037,0.00246913580246914,0.0037037037037037
"40",0.0036563071297989,0.00914076782449726,0.0127970749542962,0.00548446069469835,0.00914076782449726,0.00548446069469835,0.0292504570383912,0.020109689213894,0.0127970749542962,0.0109689213893967,0.00914076782449726,0.00548446069469835,0.0036563071297989,0.0475319926873857,0.00548446069469835,0.0127970749542962,0.00731261425959781,0.0109689213893967,0.0036563071297989,0.0109689213893967,0.0127970749542962,0.718464351005484,0.00731261425959781,0.00914076782449726,0.0164533820840951
"41",0.00842105263157895,0.00421052631578947,0.00842105263157895,0.00421052631578947,0.00631578947368421,0.00421052631578947,0.00631578947368421,0.0210526315789474,0.00631578947368421,0.00421052631578947,0.0168421052631579,0.0189473684210526,0.806315789473684,0.00421052631578947,0.0105263157894737,0.00631578947368421,0.00842105263157895,0.00631578947368421,0.0105263157894737,0.00421052631578947,0.00631578947368421,0.00842105263157895,0.00842105263157895,0.00631578947368421,0.00421052631578947
"42",0.506297229219144,0.00377833753148615,0.0113350125944584,0.00629722921914358,0.00881612090680101,0.00881612090680101,0.00755667506297229,0.00377833753148615,0.00881612090680101,0.00251889168765743,0.00881612090680101,0.00503778337531486,0.00503778337531486,0.00377833753148615,0.329974811083123,0.00377833753148615,0.0327455919395466,0.00503778337531486,0.00251889168765743,0.00251889168765743,0.00629722921914358,0.00881612090680101,0.00755667506297229,0.00629722921914358,0.00377833753148615
"43",0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00278551532033426,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00371402042711235,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.948003714020427,0.00185701021355617,0.00278551532033426,0.00371402042711235,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00185701021355617,0.00278551532033426,0.00278551532033426
"44",0.00548446069469835,0.0164533820840951,0.0036563071297989,0.0036563071297989,0.00731261425959781,0.0036563071297989,0.0146252285191956,0.0182815356489945,0.0237659963436929,0.00731261425959781,0.00914076782449726,0.00731261425959781,0.0036563071297989,0.0511882998171846,0.00548446069469835,0.0146252285191956,0.0127970749542962,0.0109689213893967,0.0036563071297989,0.0109689213893967,0.00914076782449726,0.729433272394881,0.0164533820840951,0.00548446069469835,0.00548446069469835
"45",0.00449438202247191,0.00674157303370787,0.0101123595505618,0.00337078651685393,0.00898876404494382,0.00337078651685393,0.00561797752808989,0.00898876404494382,0.537078651685393,0.0606741573033708,0.0134831460674157,0.00674157303370787,0.00561797752808989,0.162921348314607,0.00674157303370787,0.00449438202247191,0.0157303370786517,0.0224719101123595,0.00449438202247191,0.00449438202247191,0.0157303370786517,0.00898876404494382,0.0112359550561798,0.00449438202247191,0.0629213483146067
"46",0.00852618757612668,0.0146163215590743,0.00609013398294762,0.00730816077953715,0.0048721071863581,0.0109622411693057,0.00243605359317905,0.0450669914738124,0.00852618757612668,0.00365408038976857,0.0438489646772229,0.00243605359317905,0.0828258221680877,0.00243605359317905,0.00609013398294762,0.0304506699147381,0.654080389768575,0.0048721071863581,0.0109622411693057,0.00243605359317905,0.00365408038976857,0.0121802679658952,0.0048721071863581,0.00609013398294762,0.0207064555420219
"47",0.00184162062615101,0.00276243093922652,0.00184162062615101,0.00184162062615101,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00184162062615101,0.00276243093922652,0.00276243093922652,0.00368324125230203,0.00184162062615101,0.940147329650092,0.00184162062615101,0.00368324125230203,0.00276243093922652,0.00368324125230203,0.00276243093922652,0.00368324125230203,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.00276243093922652
"48",0.00234466588511137,0.00586166471277843,0.00351699882766706,0.00234466588511137,0.00351699882766706,0.00234466588511137,0.00468933177022274,0.0117233294255569,0.00234466588511137,0.0082063305978898,0.00468933177022274,0.00586166471277843,0.0128956623681125,0.018757327080891,0.00468933177022274,0.00586166471277843,0.00234466588511137,0.00351699882766706,0.00468933177022274,0.00703399765533412,0.00468933177022274,0.00468933177022274,0.00234466588511137,0.866354044548652,0.00468933177022274
"49",0.00239808153477218,0.00239808153477218,0.00359712230215827,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00359712230215827,0.00239808153477218,0.00479616306954436,0.931654676258993,0.00239808153477218,0.00359712230215827,0.00239808153477218,0.00239808153477218,0.00359712230215827,0.00359712230215827,0.00359712230215827,0.00359712230215827
"50",0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00359712230215827,0.00239808153477218,0.00239808153477218,0.00599520383693046,0.00479616306954436,0.00239808153477218,0.00359712230215827,0.00359712230215827,0.00359712230215827,0.00479616306954436,0.00239808153477218,0.00239808153477218,0.922062350119904,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00719424460431655,0.00359712230215827,0.00239808153477218,0.00239808153477218,0.00359712230215827
"51",0.0296150049358342,0.00789733464955577,0.054294175715696,0.0128331688055281,0.0148075024679171,0.0227048371174729,0.00493583415597236,0.00592300098716683,0.0148075024679171,0.0069101678183613,0.198420533070089,0.00394866732477789,0.00296150049358342,0.018756169792695,0.0108588351431392,0.0138203356367226,0.00394866732477789,0.513326752221125,0.00493583415597236,0.00888450148075025,0.00394866732477789,0.0286278381046397,0.00394866732477789,0.00493583415597236,0.00394866732477789
"52",0.00237812128418549,0.00475624256837099,0.00475624256837099,0.0178359096313912,0.448275862068966,0.00237812128418549,0.00475624256837099,0.0178359096313912,0.00475624256837099,0.00356718192627824,0.00594530321046373,0.00832342449464923,0.0130796670630202,0.00951248513674197,0.0737217598097503,0.00832342449464923,0.00237812128418549,0.00594530321046373,0.221165279429251,0.0107015457788347,0.00951248513674197,0.014268727705113,0.0107015457788347,0.0879904875148633,0.00713436385255648
"53",0.00182315405651778,0.923427529626253,0.00638103919781222,0.00273473108477666,0.00455788514129444,0.00638103919781222,0.00364630811303555,0.00182315405651778,0.00364630811303555,0.00364630811303555,0.00273473108477666,0.00273473108477666,0.00182315405651778,0.00546946216955333,0.00182315405651778,0.00546946216955333,0.00182315405651778,0.00182315405651778,0.00364630811303555,0.00273473108477666,0.00273473108477666,0.00182315405651778,0.00182315405651778,0.00364630811303555,0.00182315405651778
"54",0.00182315405651778,0.924339106654512,0.00820419325432999,0.00182315405651778,0.00182315405651778,0.00546946216955333,0.00546946216955333,0.00364630811303555,0.00273473108477666,0.00273473108477666,0.00364630811303555,0.00273473108477666,0.00182315405651778,0.00455788514129444,0.00182315405651778,0.00182315405651778,0.00455788514129444,0.00182315405651778,0.00182315405651778,0.00273473108477666,0.00364630811303555,0.00364630811303555,0.00273473108477666,0.00273473108477666,0.00182315405651778
"55",0.00571428571428571,0.00857142857142857,0.00428571428571429,0.0142857142857143,0.00428571428571429,0.00857142857142857,0.0114285714285714,0.0385714285714286,0.01,0.0328571428571429,0.311428571428571,0.01,0.0257142857142857,0.267142857142857,0.0142857142857143,0.0171428571428571,0.0228571428571429,0.00428571428571429,0.0185714285714286,0.00285714285714286,0.0414285714285714,0.0928571428571429,0.00714285714285714,0.0114285714285714,0.0142857142857143
"56",0.00223214285714286,0.00223214285714286,0.00446428571428571,0.00334821428571429,0.00223214285714286,0.00334821428571429,0.00223214285714286,0.00223214285714286,0.00223214285714286,0.00446428571428571,0.00223214285714286,0.00223214285714286,0.00334821428571429,0.00334821428571429,0.00334821428571429,0.00446428571428571,0.00558035714285714,0.00223214285714286,0.0078125,0.00223214285714286,0.924107142857143,0.00223214285714286,0.00334821428571429,0.00223214285714286,0.00223214285714286
"57",0.00369685767097967,0.0055452865064695,0.0055452865064695,0.00369685767097967,0.00369685767097967,0.0055452865064695,0.00369685767097967,0.00369685767097967,0.00739371534195933,0.00369685767097967,0.00369685767097967,0.0055452865064695,0.00369685767097967,0.881700554528651,0.00739371534195933,0.0055452865064695,0.00739371534195933,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00924214417744917,0.00739371534195933
"58",0.0099009900990099,0.0118811881188119,0.099009900990099,0.0613861386138614,0.00594059405940594,0.0118811881188119,0.00792079207920792,0.140594059405941,0.00594059405940594,0.00396039603960396,0.0099009900990099,0.0158415841584158,0.0118811881188119,0.00594059405940594,0.00594059405940594,0.00594059405940594,0.00396039603960396,0.0138613861386139,0.0633663366336634,0.0138613861386139,0.00396039603960396,0.0811881188118812,0.0138613861386139,0.237623762376238,0.154455445544554
"59",0.0075187969924812,0.0135338345864662,0.0075187969924812,0.0105263157894737,0.0195488721804511,0.00451127819548872,0.0105263157894737,0.78796992481203,0.00601503759398496,0.0075187969924812,0.00300751879699248,0.00902255639097744,0.0120300751879699,0.00902255639097744,0.00451127819548872,0.00300751879699248,0.00601503759398496,0.00300751879699248,0.00601503759398496,0.00451127819548872,0.043609022556391,0.00601503759398496,0.00300751879699248,0.00902255639097744,0.00300751879699248
"60",0.00282885431400283,0.00565770862800566,0.00424328147100424,0.0537482319660538,0.00282885431400283,0.823196605374823,0.0155586987270156,0.0155586987270156,0.00565770862800566,0.00282885431400283,0.00282885431400283,0.00282885431400283,0.0099009900990099,0.00282885431400283,0.00424328147100424,0.00565770862800566,0.00282885431400283,0.00565770862800566,0.00282885431400283,0.00282885431400283,0.00424328147100424,0.00424328147100424,0.00565770862800566,0.00424328147100424,0.00707213578500707
"61",0.043859649122807,0.012280701754386,0.0315789473684211,0.00701754385964912,0.0192982456140351,0.0140350877192982,0.0192982456140351,0.0596491228070175,0.00526315789473684,0.00350877192982456,0.0087719298245614,0.00526315789473684,0.00526315789473684,0.00701754385964912,0.0385964912280702,0.0157894736842105,0.00350877192982456,0.012280701754386,0.00526315789473684,0.00350877192982456,0.63859649122807,0.00701754385964912,0.00526315789473684,0.0210526315789474,0.00701754385964912
